Team,Season,Conference,Game_Number,Date,Day,Location,TeamRank,Opponent,OpponentRank,OpponentConf,Result,Points,Opponent_Points,TotalWins,TotalLosses,Streak,Notes
iowa-state,1948.0,Big 7,7.0,1948-10-30,Sat,Home,NA,oklahoma,16.0,Big 7,L,6.0,33.0,3.0,4.0,L 2,
iowa-state,1948.0,Big 7,8.0,1948-11-06,Sat,Home,NA,drake,NA,MVC,W,2.0,0.0,4.0,4.0,W 1,
iowa-state,1948.0,Big 7,9.0,1948-11-13,Sat,Home,NA,michigan-state,12.0,Ind,L,7.0,48.0,4.0,5.0,L 1,
iowa-state,1948.0,Big 7,10.0,1948-11-20,Sat,Away,NA,arizona,NA,BIAA,L,7.0,14.0,4.0,6.0,L 2,
iowa-state,1947.0,Big 6,1.0,1947-09-20,Sat,Home,NA,northern-iowa,NA,Non-Major,W,31.0,14.0,1.0,0.0,W 1,
iowa-state,1947.0,Big 6,2.0,1947-09-27,Sat,Home,NA,colorado,NA,MSAC,L,0.0,7.0,1.0,1.0,L 1,
iowa-state,1947.0,Big 6,3.0,1947-10-04,Sat,Away,NA,kansas,NA,Big 6,L,7.0,27.0,1.0,2.0,L 2,
iowa-state,1947.0,Big 6,4.0,1947-10-11,Sat,Home,NA,nebraska,NA,Big 6,L,7.0,14.0,1.0,3.0,L 3,
iowa-state,1947.0,Big 6,5.0,1947-10-18,Sat,Away,NA,michigan-state,NA,Ind,L,0.0,20.0,1.0,4.0,L 4,
iowa-state,1947.0,Big 6,6.0,1947-10-25,Sat,Home,NA,missouri,NA,Big 6,L,7.0,26.0,1.0,5.0,L 5,
iowa-state,1947.0,Big 6,7.0,1947-11-01,Sat,Away,NA,oklahoma,NA,Big 6,L,9.0,27.0,1.0,6.0,L 6,
iowa-state,1947.0,Big 6,8.0,1947-11-08,Sat,Away,NA,drake,NA,MVC,W,36.0,6.0,2.0,6.0,W 1,
iowa-state,1947.0,Big 6,9.0,1947-11-15,Sat,Home,NA,kansas-state,NA,Big 6,W,14.0,0.0,3.0,6.0,W 2,
iowa-state,1946.0,Big 6,1.0,1946-09-21,Sat,Away,NA,colorado,NA,MSAC,L,7.0,13.0,0.0,1.0,L 1,
iowa-state,1946.0,Big 6,2.0,1946-09-28,Sat,Away,NA,northwestern,NA,Western,L,9.0,41.0,0.0,2.0,L 2,
iowa-state,1946.0,Big 6,3.0,1946-10-05,Sat,Home,NA,northern-iowa,NA,Non-Major,W,20.0,18.0,1.0,2.0,W 1,
iowa-state,1946.0,Big 6,4.0,1946-10-12,Sat,Home,NA,kansas,NA,Big 6,L,8.0,24.0,1.0,3.0,L 1,
iowa-state,1946.0,Big 6,5.0,1946-10-19,Sat,Away,NA,missouri,NA,Big 6,L,13.0,33.0,1.0,4.0,L 2,
iowa-state,1946.0,Big 6,6.0,1946-10-26,Sat,Home,NA,oklahoma,14.0,Big 6,L,0.0,63.0,1.0,5.0,L 3,
iowa-state,1946.0,Big 6,7.0,1946-11-02,Sat,Away,NA,kansas-state,NA,Big 6,W,13.0,7.0,2.0,5.0,W 1,
iowa-state,1946.0,Big 6,8.0,1946-11-09,Sat,Home,NA,drake,NA,MVC,T,7.0,7.0,2.0,5.0,T 1,
iowa-state,1946.0,Big 6,9.0,1946-11-16,Sat,Away,NA,nebraska,NA,Big 6,L,0.0,33.0,2.0,6.0,L 1,
iowa-state,1945.0,Big 6,1.0,1945-09-22,Sat,Away,NA,northwestern,NA,Western,L,6.0,18.0,0.0,1.0,L 1,
iowa-state,1945.0,Big 6,2.0,1945-09-29,Sat,Home,NA,northern-iowa,NA,Non-Major,W,48.0,13.0,1.0,1.0,W 1,
iowa-state,1945.0,Big 6,3.0,1945-10-06,Sat,Away,NA,kansas,NA,Big 6,T,13.0,13.0,1.0,1.0,T 1,
iowa-state,1945.0,Big 6,4.0,1945-10-13,Sat,Home,NA,missouri,NA,Big 6,L,7.0,13.0,1.0,2.0,L 1,
iowa-state,1945.0,Big 6,5.0,1945-10-20,Sat,Home,NA,nebraska,NA,Big 6,W,27.0,7.0,2.0,2.0,W 1,
iowa-state,1945.0,Big 6,6.0,1945-11-03,Sat,Home,NA,kansas-state,NA,Big 6,W,40.0,13.0,3.0,2.0,W 2,
iowa-state,1945.0,Big 6,7.0,1945-11-10,Sat,Away,NA,oklahoma,NA,Big 6,L,7.0,14.0,3.0,3.0,L 1,
iowa-state,1945.0,Big 6,8.0,1945-11-17,Sat,Away,NA,drake,NA,MVC,W,8.0,6.0,4.0,3.0,W 1,
iowa-state,1944.0,Big 6,1.0,1944-09-29,Fri,Home,NA,gustavus-adolphus,NA,Non-Major,W,49.0,0.0,1.0,0.0,W 1,
iowa-state,1944.0,Big 6,2.0,1944-10-07,Sat,Home,NA,doane,NA,Non-Major,W,59.0,0.0,2.0,0.0,W 2,
iowa-state,1944.0,Big 6,3.0,1944-10-14,Sat,Home,NA,kansas,NA,Big 6,W,25.0,0.0,3.0,0.0,W 3,
iowa-state,1944.0,Big 6,4.0,1944-10-21,Sat,Away,NA,missouri,NA,Big 6,T,21.0,21.0,3.0,0.0,T 1,
iowa-state,1944.0,Big 6,5.0,1944-10-28,Sat,Away,NA,kansas-state,NA,Big 6,W,14.0,0.0,4.0,0.0,W 1,
iowa-state,1944.0,Big 6,6.0,1944-11-04,Sat,Home,NA,oklahoma,NA,Big 6,L,7.0,12.0,4.0,1.0,L 1,
iowa-state,1944.0,Big 6,7.0,1944-11-11,Sat,Away,NA,nebraska,NA,Big 6,W,19.0,6.0,5.0,1.0,W 1,
iowa-state,1944.0,Big 6,8.0,1944-11-18,Sat,Home,NA,drake,NA,MVC,W,9.0,0.0,6.0,1.0,W 2,
iowa-state,1943.0,Big 6,1.0,1943-10-02,Sat,Home,NA,iowa-pre-flight,NA,Ind,L,13.0,33.0,0.0,1.0,L 1,
iowa-state,1943.0,Big 6,2.0,1943-10-09,Sat,Away,NA,kansas,NA,Big 6,W,13.0,6.0,1.0,1.0,W 1,
iowa-state,1943.0,Big 6,3.0,1943-10-16,Sat,Home,NA,nebraska,NA,Big 6,W,27.0,6.0,2.0,1.0,W 2,
iowa-state,1943.0,Big 6,4.0,1943-10-23,Sat,Away,NA,ottumwa-pre-flight,NA,Non-Major,L,12.0,13.0,2.0,2.0,L 1,
iowa-state,1943.0,Big 6,5.0,1943-10-30,Sat,Away,NA,oklahoma,NA,Big 6,L,7.0,21.0,2.0,3.0,L 2,
iowa-state,1943.0,Big 6,6.0,1943-11-06,Sat,Home,NA,missouri,NA,Big 6,L,7.0,25.0,2.0,4.0,L 3,
iowa-state,1943.0,Big 6,7.0,1943-11-13,Sat,Home,NA,drake,NA,Non-Major,W,20.0,0.0,3.0,4.0,W 1,
iowa-state,1943.0,Big 6,8.0,1943-11-20,Sat,Home,NA,kansas-state,NA,Big 6,W,48.0,0.0,4.0,4.0,W 2,
iowa-state,1942.0,Big 6,1.0,1942-09-25,Fri,Away,NA,denver,NA,MSAC,W,7.0,0.0,1.0,0.0,W 1,
iowa-state,1942.0,Big 6,2.0,1942-10-03,Sat,Away,NA,nebraska,NA,Big 6,L,0.0,26.0,1.0,1.0,L 1,
iowa-state,1942.0,Big 6,3.0,1942-10-10,Sat,Home,NA,marquette,NA,Ind,L,12.0,34.0,1.0,2.0,L 2,
iowa-state,1942.0,Big 6,4.0,1942-10-17,Sat,Home,NA,drake,NA,MVC,W,29.0,6.0,2.0,2.0,W 1,
iowa-state,1942.0,Big 6,5.0,1942-10-24,Sat,Away,NA,missouri,NA,Big 6,L,6.0,45.0,2.0,3.0,L 1,
iowa-state,1942.0,Big 6,6.0,1942-10-31,Sat,Home,NA,oklahoma,NA,Big 6,L,7.0,14.0,2.0,4.0,L 2,
iowa-state,1942.0,Big 6,7.0,1942-11-06,Fri,Away,NA,villanova,NA,Ind,L,7.0,32.0,2.0,5.0,L 3,"Philadelphia, PA"
iowa-state,1942.0,Big 6,8.0,1942-11-14,Sat,Home,NA,kansas,NA,Big 6,W,20.0,13.0,3.0,5.0,W 1,
iowa-state,1942.0,Big 6,9.0,1942-11-21,Sat,Away,NA,kansas-state,NA,Big 6,L,6.0,7.0,3.0,6.0,L 1,
iowa-state,1941.0,Big 6,1.0,1941-09-26,Fri,Away,NA,denver,NA,MSAC,W,7.0,6.0,1.0,0.0,W 1,
iowa-state,1941.0,Big 6,2.0,1941-10-04,Sat,Home,NA,nebraska,NA,Big 6,L,0.0,14.0,1.0,1.0,L 1,
iowa-state,1941.0,Big 6,3.0,1941-10-18,Sat,Home,NA,missouri,NA,Big 6,L,13.0,39.0,1.0,2.0,L 2,
iowa-state,1941.0,Big 6,4.0,1941-10-25,Sat,Away,NA,kansas,NA,Big 6,L,0.0,13.0,1.0,3.0,L 3,
iowa-state,1941.0,Big 6,5.0,1941-11-01,Sat,Home,NA,south-dakota,NA,Non-Major,W,27.0,0.0,2.0,3.0,W 1,
iowa-state,1941.0,Big 6,6.0,1941-11-08,Sat,Away,NA,oklahoma,NA,Big 6,L,0.0,55.0,2.0,4.0,L 1,
iowa-state,1941.0,Big 6,7.0,1941-11-15,Sat,Away,NA,drake,NA,MVC,L,13.0,14.0,2.0,5.0,L 2,
iowa-state,1941.0,Big 6,8.0,1941-11-22,Sat,Home,NA,kansas-state,NA,Big 6,T,12.0,12.0,2.0,5.0,T 1,
iowa-state,1941.0,Big 6,9.0,1941-11-29,Sat,Away,NA,marquette,NA,Ind,L,13.0,20.0,2.0,6.0,L 1,
iowa-state,1940.0,Big 6,1.0,1940-09-21,Sat,Home,NA,luther,NA,Non-Major,W,27.0,0.0,1.0,0.0,W 1,
iowa-state,1940.0,Big 6,2.0,1940-09-27,Fri,Away,NA,denver,NA,MSAC,L,7.0,14.0,1.0,1.0,L 1,
iowa-state,1940.0,Big 6,3.0,1940-10-05,Sat,Home,NA,kansas,NA,Big 6,W,7.0,0.0,2.0,1.0,W 1,
iowa-state,1940.0,Big 6,4.0,1940-10-11,Fri,Away,NA,marquette,NA,Ind,L,25.0,41.0,2.0,2.0,L 1,
iowa-state,1940.0,Big 6,5.0,1940-10-19,Sat,Away,NA,missouri,NA,Big 6,L,14.0,30.0,2.0,3.0,L 2,
iowa-state,1940.0,Big 6,6.0,1940-10-26,Sat,Home,NA,oklahoma,NA,Big 6,L,7.0,20.0,2.0,4.0,L 3,
iowa-state,1940.0,Big 6,7.0,1940-11-09,Sat,Home,NA,drake,NA,MVC,W,7.0,6.0,3.0,4.0,W 1,
iowa-state,1940.0,Big 6,8.0,1940-11-16,Sat,Away,NA,kansas-state,NA,Big 6,W,12.0,0.0,4.0,4.0,W 2,
iowa-state,1940.0,Big 6,9.0,1940-11-23,Sat,Away,NA,nebraska,8.0,Big 6,L,12.0,21.0,4.0,5.0,L 1,
iowa-state,1939.0,Big 6,1.0,1939-09-23,Sat,Home,NA,coe,NA,Non-Major,W,19.0,0.0,1.0,0.0,W 1,
iowa-state,1939.0,Big 6,2.0,1939-09-29,Fri,Away,NA,denver,NA,MSAC,L,0.0,6.0,1.0,1.0,L 1,
iowa-state,1939.0,Big 6,3.0,1939-10-07,Sat,Away,NA,kansas,NA,Big 6,L,0.0,14.0,1.0,2.0,L 2,
iowa-state,1939.0,Big 6,4.0,1939-10-14,Sat,Home,NA,nebraska,NA,Big 6,L,7.0,10.0,1.0,3.0,L 3,
iowa-state,1939.0,Big 6,5.0,1939-10-21,Sat,Away,NA,drake,NA,MVC,L,0.0,7.0,1.0,4.0,L 4,
iowa-state,1939.0,Big 6,6.0,1939-10-28,Sat,Home,NA,missouri,NA,Big 6,L,6.0,21.0,1.0,5.0,L 5,
iowa-state,1939.0,Big 6,7.0,1939-11-04,Sat,Away,NA,oklahoma,6.0,Big 6,L,6.0,38.0,1.0,6.0,L 6,
iowa-state,1939.0,Big 6,8.0,1939-11-11,Sat,Away,NA,marquette,NA,Ind,L,2.0,21.0,1.0,7.0,L 7,
iowa-state,1939.0,Big 6,9.0,1939-11-18,Sat,Home,NA,kansas-state,NA,Big 6,W,10.0,0.0,2.0,7.0,W 1,
iowa-state,1938.0,Big 6,1.0,1938-09-23,Fri,Away,NA,denver,NA,MSAC,W,14.0,7.0,1.0,0.0,W 1,
iowa-state,1938.0,Big 6,2.0,1938-10-01,Sat,Home,NA,luther,NA,Non-Major,W,32.0,7.0,2.0,0.0,W 2,
iowa-state,1938.0,Big 6,3.0,1938-10-08,Sat,Away,NA,nebraska,NA,Big 6,W,8.0,7.0,3.0,0.0,W 3,
iowa-state,1938.0,Big 6,4.0,1938-10-15,Sat,Away,NA,missouri,NA,Big 6,W,16.0,13.0,4.0,0.0,W 4,
iowa-state,1938.0,Big 6,5.0,1938-10-22,Sat,Home,NA,kansas,NA,Big 6,W,21.0,7.0,5.0,0.0,W 5,
iowa-state,1938.0,Big 6,6.0,1938-10-29,Sat,Away,NA,marquette,NA,Ind,W,7.0,0.0,6.0,0.0,W 6,
iowa-state,1938.0,Big 6,7.0,1938-11-05,Sat,Home,18.0,drake,NA,MVC,W,14.0,0.0,7.0,0.0,W 7,
iowa-state,1938.0,Big 6,8.0,1938-11-12,Sat,Away,NA,kansas-state,NA,Big 6,T,13.0,13.0,7.0,0.0,T 1,
iowa-state,1938.0,Big 6,9.0,1938-11-19,Sat,Home,NA,oklahoma,7.0,Big 6,L,0.0,10.0,7.0,1.0,L 1,
iowa-state,1937.0,Big 6,1.0,1937-09-25,Sat,Home,NA,northern-iowa,NA,Non-Major,W,14.0,12.0,1.0,0.0,W 1,
iowa-state,1937.0,Big 6,2.0,1937-10-02,Sat,Away,NA,northwestern,NA,Western,L,0.0,33.0,1.0,1.0,L 1,
iowa-state,1937.0,Big 6,3.0,1937-10-09,Sat,Home,NA,nebraska,NA,Big 6,L,7.0,20.0,1.0,2.0,L 2,
iowa-state,1937.0,Big 6,4.0,1937-10-16,Sat,Away,NA,kansas,NA,Big 6,L,6.0,14.0,1.0,3.0,L 3,
iowa-state,1937.0,Big 6,5.0,1937-10-23,Sat,Away,NA,drake,NA,MVC,L,0.0,30.0,1.0,4.0,L 4,
iowa-state,1937.0,Big 6,6.0,1937-10-30,Sat,Home,NA,missouri,NA,Big 6,L,0.0,12.0,1.0,5.0,L 5,
iowa-state,1937.0,Big 6,7.0,1937-11-06,Sat,Away,NA,oklahoma,NA,Big 6,L,7.0,33.0,1.0,6.0,L 6,
iowa-state,1937.0,Big 6,8.0,1937-11-13,Sat,Away,NA,marquette,NA,Ind,W,3.0,0.0,2.0,6.0,W 1,
iowa-state,1937.0,Big 6,9.0,1937-11-20,Sat,Home,NA,kansas-state,NA,Big 6,W,13.0,7.0,3.0,6.0,W 2,
iowa-state,1936.0,Big 6,1.0,1936-09-26,Sat,Home,NA,northern-iowa,NA,Non-Major,T,0.0,0.0,0.0,0.0,T 1,
iowa-state,1936.0,Big 6,2.0,1936-10-03,Sat,Away,NA,nebraska,NA,Big 6,L,0.0,34.0,0.0,1.0,L 1,
iowa-state,1936.0,Big 6,3.0,1936-10-10,Sat,Home,NA,kansas,NA,Big 6,W,21.0,7.0,1.0,1.0,W 1,
iowa-state,1936.0,Big 6,4.0,1936-10-17,Sat,Home,NA,cornell-college,NA,Non-Major,W,38.0,0.0,2.0,1.0,W 2,
iowa-state,1936.0,Big 6,5.0,1936-10-24,Sat,Away,NA,missouri,NA,Big 6,L,0.0,10.0,2.0,2.0,L 1,
iowa-state,1936.0,Big 6,6.0,1936-10-31,Sat,Home,NA,oklahoma,NA,Big 6,T,7.0,7.0,2.0,2.0,T 1,
iowa-state,1936.0,Big 6,7.0,1936-11-14,Sat,Away,NA,kansas-state,NA,Big 6,L,7.0,47.0,2.0,3.0,L 1,
iowa-state,1936.0,Big 6,8.0,1936-11-21,Sat,Home,NA,drake,NA,MVC,W,21.0,7.0,3.0,3.0,W 1,
iowa-state,1935.0,Big 6,1.0,1935-09-28,Sat,Home,NA,cornell-college,NA,Non-Major,T,6.0,6.0,0.0,0.0,T 1,
iowa-state,1935.0,Big 6,2.0,1935-10-05,Sat,Home,NA,nebraska,NA,Big 6,L,7.0,20.0,0.0,1.0,L 1,
iowa-state,1935.0,Big 6,3.0,1935-10-12,Sat,Home,NA,upper-iowa,NA,Non-Major,W,23.0,0.0,1.0,1.0,W 1,
iowa-state,1935.0,Big 6,4.0,1935-10-19,Sat,Away,NA,oklahoma,NA,Big 6,L,0.0,16.0,1.0,2.0,L 1,
iowa-state,1935.0,Big 6,5.0,1935-10-26,Sat,Home,NA,missouri,NA,Big 6,T,6.0,6.0,1.0,2.0,T 1,
iowa-state,1935.0,Big 6,6.0,1935-11-02,Sat,Away,NA,marquette,NA,Ind,L,12.0,28.0,1.0,3.0,L 1,
iowa-state,1935.0,Big 6,7.0,1935-11-09,Sat,Home,NA,kansas-state,NA,Big 6,L,0.0,6.0,1.0,4.0,L 2,
iowa-state,1935.0,Big 6,8.0,1935-11-16,Sat,Away,NA,drake,NA,MVC,T,7.0,7.0,1.0,4.0,T 1,
iowa-state,1935.0,Big 6,9.0,1935-11-23,Sat,Away,NA,kansas,NA,Big 6,W,21.0,12.0,2.0,4.0,W 1,
iowa-state,1934.0,Big 6,1.0,1934-09-29,Sat,Home,NA,luther,NA,Non-Major,W,23.0,3.0,1.0,0.0,W 1,
iowa-state,1934.0,Big 6,2.0,1934-10-06,Sat,Home,NA,grinnell,NA,MVC,W,26.0,6.0,2.0,0.0,W 2,
iowa-state,1934.0,Big 6,3.0,1934-10-13,Sat,Away,NA,missouri,NA,Big 6,W,13.0,0.0,3.0,0.0,W 3,
iowa-state,1934.0,Big 6,4.0,1934-10-20,Sat,Home,NA,iowa,NA,Western,W,31.0,6.0,4.0,0.0,W 4,
iowa-state,1934.0,Big 6,5.0,1934-10-27,Sat,Away,NA,nebraska,NA,Big 6,L,6.0,7.0,4.0,1.0,L 1,
iowa-state,1934.0,Big 6,6.0,1934-11-03,Sat,Home,NA,kansas,NA,Big 6,T,0.0,0.0,4.0,1.0,T 1,
iowa-state,1934.0,Big 6,7.0,1934-11-10,Sat,Away,NA,oklahoma,NA,Big 6,L,0.0,12.0,4.0,2.0,L 1,
iowa-state,1934.0,Big 6,8.0,1934-11-17,Sat,Home,NA,drake,NA,MVC,W,33.0,12.0,5.0,2.0,W 1,
iowa-state,1934.0,Big 6,9.0,1934-11-24,Sat,Away,NA,kansas-state,NA,Big 6,L,0.0,20.0,5.0,3.0,L 1,
iowa-state,1933.0,Big 6,1.0,1933-09-23,Sat,Home,NA,central-iowa,NA,Non-Major,W,14.0,0.0,1.0,0.0,W 1,
iowa-state,1933.0,Big 6,2.0,1933-09-29,Fri,Away,NA,denver,NA,RMC,W,18.0,13.0,2.0,0.0,W 2,
iowa-state,1933.0,Big 6,3.0,1933-10-14,Sat,Home,NA,nebraska,NA,Big 6,L,0.0,20.0,2.0,1.0,L 1,
iowa-state,1933.0,Big 6,4.0,1933-10-21,Sat,Away,NA,oklahoma,NA,Big 6,L,7.0,19.0,2.0,2.0,L 2,
iowa-state,1933.0,Big 6,5.0,1933-10-28,Sat,Home,NA,missouri,NA,Big 6,W,14.0,7.0,3.0,2.0,W 1,
iowa-state,1933.0,Big 6,6.0,1933-11-04,Sat,Away,NA,iowa,NA,Western,L,7.0,27.0,3.0,3.0,L 1,
iowa-state,1933.0,Big 6,7.0,1933-11-11,Sat,Home,NA,kansas-state,NA,Big 6,L,0.0,7.0,3.0,4.0,L 2,
iowa-state,1933.0,Big 6,8.0,1933-11-18,Sat,Away,NA,kansas,NA,Big 6,L,6.0,20.0,3.0,5.0,L 3,
iowa-state,1933.0,Big 6,9.0,1933-11-25,Sat,Away,NA,drake,NA,MVC,T,7.0,7.0,3.0,5.0,T 1,
iowa-state,1932.0,Big 6,1.0,1932-09-24,Sat,Home,NA,simpson,NA,Non-Major,W,21.0,0.0,1.0,0.0,W 1,
iowa-state,1932.0,Big 6,2.0,1932-10-01,Sat,Home,NA,morningside,NA,Non-Major,W,32.0,0.0,2.0,0.0,W 2,
iowa-state,1932.0,Big 6,3.0,1932-10-08,Sat,Away,NA,nebraska,NA,Big 6,L,6.0,12.0,2.0,1.0,L 1,
iowa-state,1932.0,Big 6,4.0,1932-10-15,Sat,Home,NA,kansas,NA,Big 6,L,0.0,26.0,2.0,2.0,L 2,
iowa-state,1932.0,Big 6,5.0,1932-10-22,Sat,Away,NA,missouri,NA,Big 6,T,0.0,0.0,2.0,2.0,T 1,
iowa-state,1932.0,Big 6,6.0,1932-11-05,Sat,Away,NA,kansas-state,NA,Big 6,L,0.0,31.0,2.0,3.0,L 1,
iowa-state,1932.0,Big 6,7.0,1932-11-12,Sat,Home,NA,oklahoma,NA,Big 6,L,12.0,19.0,2.0,4.0,L 2,
iowa-state,1932.0,Big 6,8.0,1932-11-19,Sat,Home,NA,drake,NA,MVC,W,34.0,13.0,3.0,4.0,W 1,
iowa-state,1931.0,Big 6,1.0,1931-09-26,Sat,Home,NA,simpson,NA,Non-Major,W,6.0,0.0,1.0,0.0,W 1,
iowa-state,1931.0,Big 6,2.0,1931-10-03,Sat,Away,NA,morningside,NA,Non-Major,W,20.0,6.0,2.0,0.0,W 2,
iowa-state,1931.0,Big 6,3.0,1931-10-09,Fri,Away,NA,detroit-mercy,NA,Ind,L,0.0,20.0,2.0,1.0,L 1,
iowa-state,1931.0,Big 6,4.0,1931-10-24,Sat,Home,NA,missouri,NA,Big 6,W,20.0,0.0,3.0,1.0,W 1,
iowa-state,1931.0,Big 6,5.0,1931-10-31,Sat,Away,NA,oklahoma,NA,Big 6,W,13.0,12.0,4.0,1.0,W 2,
iowa-state,1931.0,Big 6,6.0,1931-11-07,Sat,Home,NA,kansas-state,NA,Big 6,W,7.0,6.0,5.0,1.0,W 3,
iowa-state,1931.0,Big 6,7.0,1931-11-14,Sat,Home,NA,drake,NA,MVC,L,6.0,7.0,5.0,2.0,L 1,
iowa-state,1931.0,Big 6,8.0,1931-11-21,Sat,Away,NA,nebraska,NA,Big 6,L,0.0,23.0,5.0,3.0,L 2,
iowa-state,1930.0,Big 6,1.0,1930-10-04,Sat,Away,NA,illinois,NA,Western,L,0.0,7.0,0.0,1.0,L 1,
iowa-state,1930.0,Big 6,2.0,1930-10-18,Sat,Home,NA,nebraska,NA,Big 6,L,12.0,14.0,0.0,2.0,L 2,
iowa-state,1930.0,Big 6,3.0,1930-10-25,Sat,Away,NA,kansas,NA,Big 6,L,6.0,20.0,0.0,3.0,L 3,
iowa-state,1930.0,Big 6,4.0,1930-11-01,Sat,Home,NA,oklahoma,NA,Big 6,L,13.0,19.0,0.0,4.0,L 4,
iowa-state,1930.0,Big 6,5.0,1930-11-08,Sat,Away,NA,missouri,NA,Big 6,L,0.0,14.0,0.0,5.0,L 5,
iowa-state,1930.0,Big 6,6.0,1930-11-15,Sat,Home,NA,kansas-state,NA,Big 6,L,0.0,13.0,0.0,6.0,L 6,
iowa-state,1930.0,Big 6,7.0,1930-11-22,Sat,Away,NA,drake,NA,MVC,L,19.0,20.0,0.0,7.0,L 7,
iowa-state,1930.0,Big 6,8.0,1930-11-29,Sat,Away,NA,loyola-la,NA,Non-Major,L,7.0,13.0,0.0,8.0,L 8,
iowa-state,1930.0,Big 6,9.0,1930-12-06,Sat,Away,NA,rice,NA,SWC,L,7.0,14.0,0.0,9.0,L 9,
iowa-state,1929.0,Big 6,1.0,1929-10-05,Sat,Home,NA,grinnell,NA,MVC,W,27.0,7.0,1.0,0.0,W 1,
iowa-state,1929.0,Big 6,2.0,1929-10-12,Sat,Home,NA,missouri,NA,Big 6,L,0.0,19.0,1.0,1.0,L 1,
iowa-state,1929.0,Big 6,3.0,1929-10-18,Fri,Away,NA,marquette,NA,Ind,L,6.0,14.0,1.0,2.0,L 2,
iowa-state,1929.0,Big 6,4.0,1929-10-26,Sat,Home,NA,kansas,NA,Big 6,L,0.0,33.0,1.0,3.0,L 3,
iowa-state,1929.0,Big 6,5.0,1929-11-02,Sat,Away,NA,oklahoma,NA,Big 6,L,7.0,21.0,1.0,4.0,L 4,
iowa-state,1929.0,Big 6,6.0,1929-11-09,Sat,Away,NA,kansas-state,NA,Big 6,L,2.0,3.0,1.0,5.0,L 5,
iowa-state,1929.0,Big 6,7.0,1929-11-16,Sat,Home,NA,drake,NA,MVC,L,0.0,7.0,1.0,6.0,L 6,
iowa-state,1929.0,Big 6,8.0,1929-11-28,Thu,Away,NA,nebraska,NA,Big 6,L,12.0,31.0,1.0,7.0,L 7,
iowa-state,1928.0,Big 6,1.0,1928-10-06,Sat,Home,NA,nebraska,NA,Big 6,L,0.0,12.0,0.0,1.0,L 1,
iowa-state,1928.0,Big 6,2.0,1928-10-13,Sat,Away,NA,grinnell,NA,MVC,L,0.0,3.0,0.0,2.0,L 2,
iowa-state,1928.0,Big 6,3.0,1928-10-20,Sat,Away,NA,missouri,NA,Big 6,L,19.0,28.0,0.0,3.0,L 3,
iowa-state,1928.0,Big 6,4.0,1928-10-27,Sat,Away,NA,kansas,NA,Big 6,T,0.0,0.0,0.0,3.0,T 1,
iowa-state,1928.0,Big 6,5.0,1928-11-03,Sat,Home,NA,oklahoma,NA,Big 6,W,13.0,0.0,1.0,3.0,W 1,
iowa-state,1928.0,Big 6,6.0,1928-11-17,Sat,Home,NA,kansas-state,NA,Big 6,W,7.0,0.0,2.0,3.0,W 2,
iowa-state,1928.0,Big 6,7.0,1928-11-24,Sat,Away,NA,drake,NA,MVC,L,0.0,18.0,2.0,4.0,L 1,
iowa-state,1928.0,Big 6,8.0,1928-11-29,Thu,Away,NA,marquette,NA,Ind,L,0.0,6.0,2.0,5.0,L 2,
iowa-state,1927.0,MVIAA,1.0,1927-10-01,Sat,Away,NA,nebraska,NA,MVIAA,L,0.0,6.0,0.0,1.0,L 1,
iowa-state,1927.0,MVIAA,2.0,1927-10-08,Sat,Home,NA,simpson,NA,Non-Major,W,26.0,6.0,1.0,1.0,W 1,
iowa-state,1927.0,MVIAA,3.0,1927-10-15,Sat,Away,NA,illinois,NA,Western,T,12.0,12.0,1.0,1.0,T 1,
iowa-state,1927.0,MVIAA,4.0,1927-10-29,Sat,Home,NA,kansas-state,NA,MVIAA,W,12.0,7.0,2.0,1.0,W 1,
iowa-state,1927.0,MVIAA,5.0,1927-11-05,Sat,Away,NA,drake,NA,MVIAA,W,7.0,0.0,3.0,1.0,W 2,
iowa-state,1927.0,MVIAA,6.0,1927-11-11,Fri,Home,NA,missouri,NA,MVIAA,L,6.0,13.0,3.0,2.0,L 1,
iowa-state,1927.0,MVIAA,7.0,1927-11-19,Sat,Home,NA,grinnell,NA,MVIAA,W,14.0,0.0,4.0,2.0,W 1,
iowa-state,1927.0,MVIAA,8.0,1927-11-24,Thu,Away,NA,marquette,NA,Ind,L,0.0,34.0,4.0,3.0,L 1,
iowa-state,1926.0,MVIAA,1.0,1926-10-04,Mon,Away,NA,washington-mo,NA,MVIAA,W,6.0,0.0,1.0,0.0,W 1,
iowa-state,1926.0,MVIAA,2.0,1926-10-09,Sat,Home,NA,oklahoma-state,NA,MVIAA,L,0.0,13.0,1.0,1.0,L 1,
iowa-state,1926.0,MVIAA,3.0,1926-10-16,Sat,Away,NA,grinnell,NA,MVIAA,T,0.0,0.0,1.0,1.0,T 1,
iowa-state,1926.0,MVIAA,4.0,1926-10-23,Sat,Home,NA,missouri,NA,MVIAA,L,3.0,7.0,1.0,2.0,L 1,
iowa-state,1926.0,MVIAA,5.0,1926-10-30,Sat,Away,NA,nebraska,NA,MVIAA,L,6.0,31.0,1.0,3.0,L 2,
iowa-state,1926.0,MVIAA,6.0,1926-11-13,Sat,Home,NA,drake,NA,MVIAA,W,13.0,7.0,2.0,3.0,W 1,
iowa-state,1926.0,MVIAA,7.0,1926-11-20,Sat,Away,NA,kansas-state,NA,MVIAA,W,3.0,2.0,3.0,3.0,W 2,
